RowLabels,AGOC-3A1,AGOC-3A2,AGOC-3A3,AGOC-3A4,AGOC-3A5,AGOC-3A6,AGOC-3A7,AGOC-3A8,AGOC-3A9,AGOC-3AAll,Appluimonia1,Appluimonia2,Appluimonia3,Appluimonia4,Appluimonia5,Appluimonia6,Appluimonia7,Appluimonia8,Appluimonia9,AppluimoniaAll,Chlorodinine1,Chlorodinine2,Chlorodinine3,Chlorodinine4,Chlorodinine5,Chlorodinine6,Chlorodinine7,Chlorodinine8,Chlorodinine9,ChlorodinineAll,Methylosmolene1,Methylosmolene2,Methylosmolene3,Methylosmolene4,Methylosmolene5,Methylosmolene6,Methylosmolene7,Methylosmolene8,Methylosmolene9,MethylosmoleneAll,GrandTotal
2016-04-06 22:00:00,0.327588,0.310866,0.405171,0.142015,0.290452,0.340913,1.20784,0.438508,0.206235,3.669588,0.429563,0.222426,2.98295,0.494283,0.0691515,0.540223,0.314061,0.0372344,0.0364806,5.1263725,0.419283,0.429799,3.27819,0.0426229,0.229923,0.502886,0.927943,1.10874,0.101232,7.0406189,0.192769,0.221169,0.447921,0.402811,0.266319,0.226085,0.320617,0.0464185,0.406922,2.5310315,18.3676109
2016-04-06 23:00:00,0.340946,0.227028,2.6895,0.0838348,0.251156,0.559618,0.045673,0.0866618,0.294025,4.5784426,0.118825,0.359687,1.82308,0.0128659,0.0827645,0.241746,0.922754,0.185376,0.120202,3.8673004,0.23655,0.349047,2.1378,0.0330266,0.228917,0.356773,0.217575,0.0640313,0.429415,4.0531349,0.112487,0.861561,0.204557,0.332731,0.182252,0.408425,1.03318,0.562781,0.0551616,3.7531356,16.2520135
2016-04-07 00:00:00,0.295806,0.241481,2.66669,1.52442,0.183173,0.209302,0.0580903,0.379168,0.0771405,5.6352708,0.104965,0.18906,0.613328,0.28159,0.363926,0.463722,0.879593,0.74953,2.27902,5.924734,0.146421,0.283418,2.64058,3.18022,0.372002,0.464527,0.181212,0.760325,0.343529,8.372234,0.143163,0.421298,0.409034,10.84269,0.213696,0.225661,4.04616,0.0280912,0.421954,16.7517472,36.683986
2016-04-07 01:00:00,0.0409297,0.983188,0.303567,0.464339,0.141328,0.286091,0.540633,0.233388,0.0540555,3.0475192,0.00777829,0.255655,6.28941,0.288389,0.130147,0.476067,1.52003,0.359094,2.75024,12.07681029,0.0475791,0.369185,0.618663,7.20073,0.152928,0.153869,0.301659,0.692748,0.0916969,9.629058,0.00682878,0.401045,0.627439,4.24396,0.509986,0.180214,0.14711,0.812331,0.387635,7.31654878,32.06993627
2016-04-07 02:00:00,0.0536459,0.0362537,1.78242,3.95404,0.14093,0.172991,2.2572,0.35539,0.124771,8.8776416,0.0157359,0.700989,0.712864,0.463043,0.127287,0.41388,0.807247,0.286899,4.99491,8.5228549,0.473666,0.157944,0.169841,4.76547,0.0869539,0.681935,0.99156,0.493044,0.153128,7.9735419,0.191835,0.293484,1.05017,38.21998,0.282556,0.298926,0.775892,0.589385,0.276577,41.978805,67.3528434
2016-04-07 03:00:00,0.169752,0.336491,2.10318,1.02208,0.0737785,0.703683,0.34655,0.0405913,0.00574953,4.80185533,0.0657657,0.320204,2.09654,0.0160633,0.435304,0.530394,0.289897,0.119397,2.31834,6.191905,0.217349,0.0234916,0.761057,0.0836356,0.162986,0.438743,0.476786,0.105288,0.472152,2.7414882,0.265931,0.275845,1.49759,6.59079,0.103489,0.564956,0.666958,0.637165,0.0279313,10.6306553,24.36590383
2016-04-07 04:00:00,0.317835,0.4542,3.62879,1.50687,0.166126,0.0340982,0.82857,0.442137,0.2522,7.6308262,0.435763,0.302673,1.49707,0.00143443,0.273524,0.16552,1.18298,0.569453,1.65642,6.08483743,0.443928,0.0240131,1.08462,2.83962,0.0795996,0.598158,1.48116,0.564478,0.275459,7.3910357,0.212194,0.179995,0.529534,10.80163,0.240097,0.13064,0.00242353,0.73964,0.126705,12.96285853,34.06955786
2016-04-07 05:00:00,0.373179,0.0891908,1.30383,0.142143,0.258097,0.130223,0.507099,0.805571,0.081946,3.6912788,0.143625,0.252213,0.980474,0.0043013,0.309367,0.371005,0.166667,0.111436,0.872032,3.2111203,0.416789,0.562028,3.22506,0.643808,0.575088,0.0105405,0.504482,0.0915867,0.159806,6.1891882,0.346134,1.10648,6.01689,0.459532,0.138367,0.554722,0.369413,0.00271607,0.0829098,9.07716387,22.16875117
2016-04-07 06:00:00,0.275607,0.13647,0.0699085,0.259023,0.250966,0.289369,0.918165,0.153165,0.0263975,2.379071,0.262271,0.274234,1.14286,0.333303,0.623875,0.113572,0.108047,0.257232,0.0162498,3.1316438,0.293797,0.481896,3.38674,0.103634,0.298781,0.240235,1.45839,0.20582,0.525605,6.994898,0.613867,1.07377,2.19709,0.462003,0.654853,0.402257,0.446486,0.644907,0.0502453,6.5454783,19.0510911
2016-04-07 07:00:00,0.272101,0.458937,1.20523,0.324601,0.300917,0.387975,0.181612,0.660334,0.382633,4.17434,0.119814,0.680886,2.48559,0.213374,0.305919,0.484844,0.101169,0.924639,0.302013,5.618248,0.082681,0.252923,2.27499,0.389137,0.241053,0.32146,0.350129,0.518781,0.363327,4.794481,0.128893,0.138204,0.896049,0.390529,0.46444,0.342302,0.337968,0.303778,0.351563,3.353726,17.940795
2016-04-07 08:00:00,0.169907,0.428135,0.373604,0.342699,0.196978,0.0677495,0.373807,0.0689694,0.0112288,2.0330777,0.553346,0.212961,0.249643,0.298751,0.0104558,0.34995,0.545976,0.866234,0.0178931,3.1052099,0.246893,0.0449069,0.178721,0.259886,0.496791,0.395846,1.15271,0.355955,0.0218937,3.1536026,0.401816,0.850407,0.667774,0.225674,0.174202,0.554495,0.129355,1.21199,0.183772,4.399485,12.6913752
2016-04-07 09:00:00,0.153321,0.32635,0.160912,0.226786,0.194055,0.488204,0.261035,1.13083,0.110614,3.052107,0.252055,0.0172437,1.77962,0.343965,0.00463585,0.692266,0.273144,0.834294,0.0224844,4.21970795,0.154452,0.11488,1.96367,0.050262,0.265237,0.286379,1.24779,0.436141,0.0120055,4.5308165,0.355073,0.340926,2.57048,0.354578,0.394886,0.439413,0.330892,0.0353988,0.249261,5.0709078,16.87353925
2016-04-07 10:00:00,0.437581,0.483349,0.608264,0.0942922,0.303567,0.604275,0.595365,0.785125,0.552983,4.4648012,0.307631,0.473679,0.137003,0.305391,0.203737,0.338367,0.726786,0.509093,0.0361312,3.0378182,0.141586,0.30665,0.0401813,0.131089,0.316202,0.689752,0.768994,0.0442481,0.00642619,2.44512859,0.224394,0.184253,0.571621,0.183978,0.456265,0.631795,0.689718,0.104606,0.0828189,3.1294489,13.07719689
2016-04-07 11:00:00,0.00587959,0.0441693,0.662761,0.346414,0.657782,0.486756,0.515559,0.64086,0.201354,3.56153489,0.170418,0.855275,2.20688,0.358757,0.133212,0.455405,0.204931,1.04903,0.285933,5.719841,0.1616,0.066845,0.460611,0.0635471,0.225258,0.459342,0.219977,0.343649,0.0302897,2.0311188,0.603037,0.231872,2.29136,0.0484644,0.33522,0.280157,0.32005,0.104566,0.177208,4.3919344,15.70442909
2016-04-07 12:00:00,0.0156085,0.722637,1.32406,0.483139,10.44655,0.254724,0.358802,0.183075,0.426225,14.2148205,0.295549,0.0177732,2.0982,0.165396,0.0317762,0.179175,0.934859,0.853728,0.116844,4.6933004,0.523042,0.308458,2.4693,0.0111487,0.365752,0.61817,0.042226,0.0980955,0.179885,4.6160772,0.182252,0.190805,1.71931,0.18153,0.36082,0.444042,0.206548,0.744049,0.743972,4.773328,28.2975261
2016-04-07 13:00:00,0.186817,0.385901,1.29938,0.117365,8.04198,0.44756,1.2996,1.01594,0.34349,13.138033,0.0586986,0.647953,0.832195,0.126738,0.139537,0.581706,0.0321019,0.312898,0.250255,2.9820825,0.286621,0.427782,1.44486,0.230186,0.330697,0.422962,1.43225,0.293064,0.140354,5.008776,0.249183,0.277922,0.532634,0.0565084,0.328416,0.271286,0.17634,0.307868,0.231951,2.4321084,23.5609999
2016-04-07 14:00:00,0.162068,0.0299108,1.99196,0.0150077,1.86725,0.469366,0.242804,0.356786,0.314089,5.4492415,0.392538,0.669936,0.904366,0.0411799,0.198921,0.589113,0.41523,0.392396,0.375438,3.9791179,0.0453193,0.45939,0.427302,0.133374,0.117444,0.209085,0.023803,1.31974,0.185874,2.9213313,0.441151,0.00394841,0.334803,0.146897,0.496975,0.270287,0.965189,0.686504,0.129415,3.47516941,15.82486011
2016-04-07 15:00:00,0.490805,0.419553,3.55811,0.199396,0.0954165,0.418593,1.18481,0.982933,0.168235,7.5178515,0.252359,0.985913,1.44496,0.00179155,0.351787,0.661786,1.65166,0.543681,0.124146,6.01808355,0.479356,0.953396,1.0687,0.0400872,0.112243,0.219883,0.545544,0.291478,0.228871,3.9395582,0.0418084,0.310301,2.31377,0.241881,0.0309245,0.515713,0.202692,0.332593,0.188251,4.1779339,21.65342715
2016-04-07 16:00:00,0.0809062,0.0145534,0.281617,0.194101,2.95419,0.712139,0.609288,0.803443,0.175189,5.8254266,0.316963,0.209808,1.05402,0.171809,0.0485591,0.38368,0.0428195,1.23409,0.388683,3.8504316,0.239101,0.0205138,0.822224,0.438669,0.0601732,0.563648,0.110667,0.114721,0.383167,2.752884,0.304619,0.130761,1.57675,0.0159697,0.114436,0.183184,0.268166,0.526221,0.476026,3.5961327,16.0248749
2016-04-07 17:00:00,0.537641,0.543739,3.62356,0.121228,3.21447,0.401935,0.329293,0.147146,0.238057,9.157069,0.323303,0.417643,0.626713,0.197024,0.278987,0.443399,0.643555,0.566679,0.329223,3.826526,0.102046,0.0681706,3.04942,0.00263965,0.506375,0.204893,0.55166,0.878588,0.127032,5.49082425,0.305796,0.376636,1.69662,0.0177549,0.370699,0.346627,0.518432,0.257982,0.148218,4.0387649,22.51318415
2016-04-07 18:00:00,0.186825,0.897413,3.24876,0.403889,0.0351817,0.820328,0.174536,0.755213,0.0793501,6.6014958,0.386663,0.241706,4.04576,0.243258,0.32133,0.325575,0.783592,0.253443,0.24199,6.843317,0.0121396,0.186635,2.11944,0.546421,0.385954,0.363298,0.458429,0.888693,0.236983,5.1979926,0.171855,0.478026,3.97816,0.20409,0.197973,0.324754,0.399917,0.627709,0.209865,6.592349,25.2351544
2016-04-07 19:00:00,0.0170091,0.0428866,0.947926,0.477741,0.510803,0.401323,0.102665,0.62897,0.148353,3.2776767,0.283072,0.462342,1.01756,0.241178,0.309723,0.505286,0.0780797,0.43043,0.308161,3.6358317,0.255643,0.542104,3.11028,0.0373764,0.00184143,0.339553,0.0308357,0.262633,0.0081903,4.58845683,0.312544,0.308111,0.440342,0.533884,0.444444,0.33803,0.615232,0.240603,0.189569,3.422759,14.92472423
2016-04-07 20:00:00,0.237309,0.291818,6.98223,0.465101,0.524517,0.218755,0.765439,0.402708,0.137789,10.025666,0.480578,0.573041,0.19901,0.366747,0.944393,0.191978,2.30711,0.486109,0.461282,6.010248,0.077251,0.0520675,0.979034,0.15006,0.12569,0.304639,0.837968,0.545772,0.208672,3.2811535,0.140538,0.785513,,0.274638,0.565494,0.398371,0.882758,0.0200601,0.75111,3.8184821,23.1355496
2016-04-07 21:00:00,0.360313,0.322303,1.35335,0.257347,0.563401,0.534643,0.318741,0.232821,0.126689,4.069608,0.0482328,0.24845,1.07967,0.20893,1.06265,0.444857,1.64695,1.073,0.0420711,5.8548109,0.365192,0.258453,0.375755,0.00491748,0.0427061,0.607367,0.334374,0.0580043,0.318619,2.36538788,0.0954515,0.0913903,0.0154705,0.0896719,0.722159,0.407261,1.59173,0.176094,0.249498,3.4387262,15.72853298
2016-04-07 22:00:00,0.099674,0.0256812,0.517539,0.339696,0.31499,0.307629,0.781227,0.246422,0.114637,2.7474952,0.250998,0.152136,0.309896,0.0239314,0.389141,0.429552,0.986102,0.550229,0.039294,3.1312794,0.574028,1.04093,2.34485,0.365494,0.0909523,0.220044,1.88559,0.707302,0.0796396,7.3088299,0.128342,0.529353,0.990575,0.23535,0.204996,0.616239,0.327974,0.304408,0.463854,3.801091,16.9886955
2016-04-07 23:00:00,0.180116,0.110819,3.45796,0.103537,0.20867,0.21412,0.0631816,0.575531,0.389688,5.3036226,0.0278857,0.284525,2.44397,0.393611,1.4748,0.136765,1.03944,0.185411,0.294248,6.2806557,0.130878,0.415261,2.09011,0.00298799,0.115993,0.504338,0.125853,0.0931117,0.108802,3.58733469,0.277088,0.0209772,11.08441,0.246899,0.0387942,0.369288,0.295295,0.135606,0.0373645,12.5057219,27.67733489
2016-04-08 00:00:00,0.00407893,0.311573,3.22343,0.240194,0.182959,0.367289,0.405822,0.486297,0.0640008,5.28564373,0.490059,0.143371,1.31112,0.303795,0.129203,0.481441,2.32496,0.100004,0.17907,5.463023,0.682098,0.958245,0.924191,0.419814,0.108428,0.282728,0.0317806,0.140544,0.117511,3.6653396,0.168777,0.0315175,13.58741,0.195194,0.220068,0.281691,0.190586,0.481043,0.166762,15.3230485,29.73705483
2016-04-08 01:00:00,0.229598,0.0866627,0.448749,0.151133,0.510547,0.0598696,0.472654,0.178284,0.16479,2.3022873,0.00226585,0.223713,0.883195,0.297371,0.181968,0.22751,0.33424,0.482074,0.173677,2.80601385,0.501568,0.311212,3.73857,0.0894467,0.0621473,0.283889,1.91219,0.911975,0.299876,8.110874,0.521417,0.0601311,0.998661,0.0294547,0.37863,0.257833,0.225246,0.406441,0.0230049,2.9008187,16.11999385
2016-04-08 02:00:00,0.0353451,0.172475,3.08971,0.19404,0.880585,0.588969,0.178918,0.137165,0.256805,5.5340121,0.0242242,0.400238,0.406033,0.247765,0.148923,0.589832,0.590255,0.329531,0.119102,2.8559032,0.205685,0.217585,3.48407,0.53879,0.0010403,0.426971,1.46573,0.959035,0.309705,7.6086113,0.217425,0.431715,0.139696,0.189814,0.229842,0.448678,0.0195793,0.0753486,0.156256,1.9083539,17.9068805
2016-04-08 03:00:00,0.229335,0.160969,1.44147,0.631217,0.109326,0.156137,0.459589,0.0531069,0.553346,3.7944959,0.21609,0.494631,1.51885,0.293564,0.20319,0.267651,1.39742,0.0610829,0.768661,5.2211399,0.533649,0.647172,0.21269,1.686,0.28758,0.354939,0.379105,0.798824,0.167227,5.067186,0.127882,0.769717,5.12124,3.81661,0.179116,0.526184,0.980641,0.00726655,0.298993,11.82764955,25.91047135
2016-04-08 04:00:00,0.304075,0.484885,1.68009,0.192509,0.166002,0.247804,0.561256,0.158847,0.0450579,3.8405259,0.376249,0.266569,0.233878,0.255898,0.179793,0.309819,0.600585,0.657956,0.171732,3.052479,0.170541,0.433418,0.732607,0.281192,0.0484312,0.763321,0.10642,0.249279,0.309421,3.0946302,0.0943289,0.164719,0.305716,0.377924,0.331683,0.553775,0.177461,0.66898,0.18523,2.8598169,12.847452
2016-04-08 05:00:00,0.408075,0.0846042,0.605372,0.0678029,0.089832,0.683765,0.695036,0.427791,1.63351,4.6957881,0.104742,0.0177732,0.396368,0.0955218,0.0160633,0.661678,0.234283,0.713796,0.0643571,2.3045824,0.233998,0.0926842,0.132998,0.0786702,0.319789,0.523359,2.13852,0.152059,0.00424886,3.67632626,0.00139137,0.425523,0.111673,0.421473,0.244763,0.349207,0.0628482,0.385355,0.199181,2.20141457,12.87811133
2016-04-08 06:00:00,0.597704,0.0641251,0.420822,0.22133,18.03174,0.0305341,0.356843,0.271369,1.58547,21.5799372,0.127277,0.0571278,0.722099,0.300639,0.174468,0.385107,0.176893,0.447587,0.274409,2.6656068,0.138303,0.155924,2.34774,0.220345,0.419493,0.656997,1.19403,0.409135,0.139698,5.681665,0.124984,0.481779,1.87263,0.0684533,,0.462596,2.36629,0.588154,0.0910409,6.0559272,35.9831362
2016-04-08 07:00:00,0.0448236,0.260132,0.855839,0.304566,0.11944,0.216949,0.101716,0.0184703,0.520973,2.4429089,0.132596,0.624548,0.852264,0.652845,0.170397,0.423686,0.75071,0.796167,0.0840588,4.4872718,0.151133,0.432657,0.300854,0.249672,2.94066,0.23064,0.614456,0.859362,0.00209609,5.78153009,0.54567,0.604958,2.75106,0.12367,0.15047,0.63509,0.182305,0.718228,0.341694,6.053145,18.76485579
2016-04-08 08:00:00,0.191483,0.184298,2.26901,0.374989,19.53494,0.532368,0.783684,0.351303,2.48037,26.702445,0.299997,0.421501,0.516766,0.140769,0.350404,0.381622,0.103517,0.275226,0.367745,2.857547,0.00806933,0.116863,3.39545,0.242367,0.0891192,0.520503,0.111773,1.12856,0.38976,6.00246453,0.236142,0.655889,0.267363,0.588924,,0.152591,0.343402,0.0956894,0.19487,2.5348704,38.09732693
2016-04-08 09:00:00,0.498924,0.244999,1.96589,0.484755,0.310264,0.503795,0.836298,0.421905,0.0234042,5.2902342,0.159088,0.439957,2.98181,0.205347,0.216669,0.390901,1.54422,0.397567,0.243415,6.578974,0.476463,0.232149,1.3748,0.0659184,0.042351,0.503148,2.513,0.0645538,0.375393,5.6477762,0.107467,0.569652,0.429909,0.208651,0.343902,0.207851,0.0664345,1.14336,0.0261377,3.1033642,20.6203486
2016-04-08 10:00:00,0.295018,0.439517,0.80506,0.485274,0.486016,0.378008,0.26088,0.0997203,0.177824,3.4273173,0.0541452,0.456639,1.82957,0.0845012,0.181169,0.590818,0.220233,0.600272,0.122434,4.1397814,0.0609595,0.900229,0.0550873,0.432447,0.527662,0.383389,0.138554,0.205982,0.130878,2.8351878,0.0430394,0.424013,0.332973,0.191856,0.375485,0.334133,0.371381,0.594053,0.356961,3.0238944,13.4261809
2016-04-08 11:00:00,0.186181,0.801725,1.37499,0.218374,0.404276,0.372983,1.2317,0.375244,0.581968,5.547441,0.0391375,0.295875,0.657093,0.165223,0.0171985,0.483606,0.26681,0.409363,0.143576,2.477882,0.282589,0.25104,0.161164,0.0580177,0.258296,0.552482,0.421378,0.123997,0.206205,2.3151687,0.582443,0.322624,1.26555,0.185537,0.0471287,0.34029,0.120392,0.585764,0.36025,3.8099787,14.1504704
2016-04-08 12:00:00,0.248899,0.521007,1.89564,0.0836862,35.08468,0.400191,0.0309858,0.39163,3.73431,42.391029,0.128584,0.365778,0.211822,0.0950303,0.236442,0.391988,0.122167,0.989018,0.353672,2.8945013,0.306377,0.242475,0.612144,0.393114,0.915962,0.451836,0.314836,0.784687,0.0993258,4.1207568,0.269203,0.19769,0.383033,0.269331,,0.295907,0.20093,0.340619,0.101439,2.058152,51.4644391
2016-04-08 13:00:00,0.432816,0.434085,1.44307,0.555832,0.261117,0.540556,0.319351,0.157561,0.0110547,4.1554427,0.351726,0.119826,0.801418,0.103306,0.279021,0.108798,0.0292761,0.38217,0.225443,2.4009841,0.180946,0.128679,0.556142,0.189425,5.8159,0.409405,0.633071,0.0680635,0.0896719,8.0713034,0.667044,0.396742,1.18228,0.434287,0.320792,0.215197,5.86053,0.113644,0.284208,9.474724,24.1024542
2016-04-08 14:00:00,0.555851,0.522402,0.267427,0.180764,0.514857,0.252544,0.934312,0.29243,12.20267,15.723257,0.492222,0.209686,0.283067,0.0808405,0.261477,0.359713,0.274708,0.477018,0.188481,2.6272125,0.0508924,0.528751,0.639483,0.442392,0.6096,0.93634,1.10182,0.174912,0.141664,4.6258544,0.309403,0.262818,3.84042,0.0374838,0.551959,0.544699,0.20592,0.419239,,6.1719418,29.1482657
2016-04-08 15:00:00,0.31564,0.564314,0.0688819,0.0937256,0.192688,0.486235,0.610577,0.769418,0.147325,3.2488045,0.0977604,0.746086,0.864227,0.246932,0.131065,0.525475,0.799266,0.033578,0.572631,4.0170204,0.015127,0.243116,1.40597,0.006161,0.190597,0.409849,0.148092,0.226455,1.25822,3.903587,0.550256,0.193875,1.28871,0.353375,0.0188763,0.55466,0.241524,0.251412,0.334068,3.7867563,14.9561682
2016-04-08 16:00:00,0.213998,0.246046,3.16873,0.684746,0.3211,0.665581,0.0189723,0.862871,0.373357,6.5554013,0.467365,0.681417,0.247021,0.199697,0.302844,0.024466,0.582363,0.822084,0.319459,3.646716,0.2913,0.125204,1.30556,0.125176,0.0327183,0.722367,0.179508,0.831382,1.14243,4.7556453,0.274327,0.034616,0.237788,0.691487,0.261751,0.376237,0.558343,0.789181,0.185568,3.409298,18.3670606
2016-04-08 17:00:00,0.300726,0.0567895,1.43581,0.206757,0.513708,0.32523,0.899683,0.500218,9.18279,13.4217115,0.458084,0.00208304,1.82018,0.114972,0.203117,0.314067,0.231918,0.343587,0.564604,4.05261204,0.0959187,0.85225,0.328933,0.103466,0.281649,0.0790782,0.873513,1.01315,0.0856051,3.713563,0.0258766,0.61694,0.796871,0.404001,0.354485,0.47661,1.44495,0.448512,,4.5682456,25.75613214
2016-04-08 18:00:00,0.478385,0.35151,0.539294,0.133563,0.362558,0.5182,0.413665,0.472782,0.169984,3.439941,0.0078024,0.0725561,0.129873,0.639637,0.0240328,0.0597217,0.0933322,0.305095,0.375169,1.7072192,0.203037,0.153214,1.4365,0.534689,1.40599,0.32811,0.0652238,0.0579845,0.339911,4.5246593,0.475551,0.292262,1.46779,0.313255,0.0859857,0.322879,0.717075,0.34353,0.0556582,4.0739859,13.7458054
2016-04-08 19:00:00,0.407629,0.85225,0.870989,0.232728,0.139155,0.529299,0.80048,0.00958849,0.421191,4.26330949,0.338527,0.387304,1.54248,0.455179,0.0582765,0.386795,0.260493,0.574689,0.0279313,4.0316748,0.376114,0.307426,1.379,0.116027,1.75824,0.12246,0.419745,0.386549,0.385578,5.251139,0.0170918,0.0483258,4.67604,0.026742,0.287924,0.54136,0.969151,0.319145,0.340791,7.2265706,20.77269389
2016-04-08 20:00:00,0.338994,0.149176,0.322684,0.48354,0.122491,0.70862,1.56666,0.773751,0.606235,5.072151,0.124508,0.181465,1.4124,0.463163,0.284093,0.141317,0.696152,0.299363,0.0727126,3.6751736,0.528696,0.0131784,0.0356274,0.312323,0.171255,0.0765064,0.943451,0.484419,0.260084,2.8255402,0.0941867,0.511595,0.87517,0.171575,0.610412,0.596838,0.685543,1.08423,0.0270432,4.6565929,16.2294577
2016-04-08 21:00:00,0.169721,0.31664,2.22487,0.107735,0.135416,0.223841,0.198832,0.519805,0.0227563,3.9196163,0.0166785,0.207206,0.3165,0.23457,0.231934,0.428268,0.481805,0.00418245,0.247528,2.16867195,0.0409297,0.586335,0.679688,0.119322,0.0319156,0.109239,0.267057,0.811759,0.281507,2.9277523,0.0205434,0.0244788,0.496449,0.189793,0.533454,0.408364,0.738001,0.537465,0.348401,3.2969492,12.31298975
2016-04-08 22:00:00,0.0583648,0.0503299,0.668037,0.122975,0.138061,0.202615,0.234024,0.786,0.227434,2.4878407,0.474645,0.153582,2.02529,0.0799384,0.24839,0.684101,0.176763,0.696602,0.0471287,4.5864401,0.533822,0.0278175,0.878203,0.0185645,0.307889,0.216576,0.194456,0.130022,0.416371,2.723721,0.119758,0.292824,3.63935,0.121549,0.330548,0.355943,0.194326,0.677987,0.0522626,5.7845476,15.5825494
2016-04-08 23:00:00,0.139457,0.12674,0.607869,0.136307,0.286424,0.315173,0.122346,0.33371,0.171654,2.23968,0.0101921,0.0344345,0.173998,0.474866,0.156756,0.285947,0.135858,0.0938477,0.377448,1.7433473,0.641662,0.104024,1.74129,0.38713,0.685959,0.0257084,0.0890025,0.559264,0.366573,4.6006129,0.275131,0.373444,0.900203,0.456374,0.135037,0.286109,0.489872,0.598298,0.308303,3.822771,12.4064112
2016-04-09 00:00:00,0.559794,0.436691,0.840431,0.4456,0.134452,0.526483,0.171009,0.956125,0.187898,4.258483,0.0683354,0.0981342,0.373415,0.216811,0.482782,0.202366,0.0274717,0.649277,0.487155,2.6057473,0.327981,0.409448,0.349519,0.366383,0.0915292,0.554165,2.34236,0.723504,0.0917768,5.256666,0.0542453,0.574557,0.51168,0.243535,0.373268,0.0445949,1.51865,0.503356,0.117944,3.9418302,16.0627265
2016-04-09 01:00:00,0.130033,0.568387,0.367279,0.0954018,0.443347,9.46074,0.86795,0.107252,0.106726,12.1471158,0.0882081,0.0994284,0.117402,0.107932,0.358472,0.562092,0.574698,0.5117,0.342364,2.7622965,0.25388,0.522318,0.884933,0.0520459,0.210107,0.318027,0.320119,0.722614,0.245454,3.5294979,0.340223,0.079331,2.39825,0.440963,0.344804,94.34631,1.60416,0.35306,0.0787989,99.9858999,118.4248101
2016-04-09 02:00:00,0.111763,0.110066,0.449961,0.307698,0.208267,0.906455,0.263784,0.964947,0.12646,3.449401,0.674873,0.176471,0.896631,0.0114624,0.287763,0.578676,0.105784,0.341114,0.102285,3.1750594,0.309797,0.315363,0.92877,0.2305,0.324586,0.377762,0.167777,0.632838,0.204445,3.491838,0.0662846,0.00532721,2.08781,0.25244,0.0338484,6.48814,1.00464,0.330988,0.00383732,10.27331553,20.38961393
2016-04-09 03:00:00,0.233921,0.458933,0.770382,0.369679,0.127438,0.405256,1.01514,0.0274616,0.325308,3.7335186,0.086941,0.0244693,5.06041,0.0751678,0.417034,0.34639,0.126959,0.576171,0.0894759,6.803018,0.39,0.225583,0.3676,0.183406,0.220847,0.3807,0.724032,0.668285,0.302571,3.463024,0.603154,0.546938,1.00073,0.376277,0.340153,0.514395,0.103196,0.21311,0.422323,4.120276,18.1198366
2016-04-09 04:00:00,0.0907609,0.782846,0.406794,0.269515,0.377558,0.261454,1.83814,0.635162,0.424838,5.0870679,0.124968,0.173159,0.879866,0.00985264,0.223426,0.294521,0.207529,0.227402,0.353097,2.49382064,0.326333,0.124439,2.75864,0.285787,0.131949,0.212342,0.109282,0.024011,0.157462,4.130245,0.277517,0.303415,1.39358,0.300888,0.357116,0.100749,0.244882,1.01029,0.237543,4.22598,15.93711354
2016-04-09 05:00:00,0.240617,0.865925,0.714017,0.0661566,0.1092,0.361273,0.234988,0.893963,0.453611,3.9397506,0.050002,0.518942,0.139007,0.482846,0.347601,0.790046,0.110452,0.140467,0.636386,3.215749,0.103782,0.407835,0.624138,0.176116,0.0631254,0.558464,0.606071,0.553319,0.297078,3.3899284,0.185537,0.252059,0.376261,0.0566225,0.230953,0.395478,0.354288,0.933887,0.355818,3.1409035,13.6863315
2016-04-09 06:00:00,0.164246,0.108578,2.56592,0.212317,0.119129,0.609977,0.333703,0.873186,0.0292086,5.0162646,0.308037,0.405241,0.525726,0.338963,0.751935,0.189864,0.188424,0.772758,0.200163,3.681111,0.273983,0.650425,0.618399,0.0298843,0.0613282,0.224269,0.624449,0.467966,0.241224,3.1919275,0.133148,0.0492025,1.03399,0.226006,0.233665,0.449056,0.189363,0.0409185,0.226461,2.58181,14.4711131
2016-04-09 07:00:00,0.217671,0.358933,0.506341,0.516842,0.445671,0.318759,1.1603,0.59084,0.277477,4.392834,0.262194,0.10427,2.4089,0.0996573,0.0576219,0.806717,0.257418,0.154133,0.0580487,4.2089599,0.0863432,0.119613,1.09287,0.256618,0.347539,0.467063,0.242201,0.446817,0.0736291,3.1326933,0.653845,0.00680695,0.998585,0.267656,0.102327,0.717419,0.31922,0.985066,0.219023,4.26994795,16.00443515
2016-04-09 08:00:00,0.474645,0.344382,0.92117,0.261121,0.448729,0.589736,1.01837,0.313922,0.292814,4.664889,0.0209137,0.171532,0.186154,0.41444,0.485301,0.304537,0.204252,0.666645,0.133575,2.5873497,0.057735,0.660429,1.08159,0.301409,0.392199,0.141634,1.40109,0.752633,0.198592,4.987311,0.515918,0.558447,0.831204,0.447012,0.382958,0.398202,0.761197,0.521277,0.610038,5.026253,17.2658027
2016-04-09 09:00:00,0.135715,0.27244,0.171795,0.0430246,0.0990043,0.177166,0.588426,0.0153626,0.234915,1.7378485,0.219515,0.598747,0.427302,0.146065,0.480725,0.074048,0.186619,0.236853,0.248505,2.618379,0.451775,0.356156,1.71518,0.103273,0.361662,0.324212,1.82878,1.15906,0.0437991,6.3438971,0.0669913,0.65954,2.32869,0.188046,0.315133,0.197317,0.510806,0.186717,0.117061,4.5703013,15.2704259
