RowLabels,AGOC-3A,Appluimonia,Chlorodinine,Methylosmolene,GrandTotal
2016-04-14 22:00:00,6.5240998,5.6037032,4.0655154,4.328117,20.5214354
2016-04-14 23:00:00,3.640582,3.899408,7.144896,2.8136906,17.4985766
2016-04-15 00:00:00,3.522075,3.0315552,4.5592067,2.9032553,14.0160922
2016-04-15 01:00:00,4.1410836,4.388631,3.6250909,16.5532326,28.7080381
2016-04-15 02:00:00,2.8225628,6.9648726,5.293851,5.5534139,20.6347003
2016-04-15 03:00:00,3.9029448,2.756607,4.885871,2.954454,14.4998768
2016-04-15 04:00:00,5.7904004,3.611137,3.1459912,4.17978,16.7273086
2016-04-15 05:00:00,9.176469,3.2257244,5.6604095,36.7327142,54.7953171
2016-04-15 06:00:00,35.975013,3.9614014,3.7749851,3.1262612,46.8376607
2016-04-15 07:00:00,27.043818,6.3006061,3.2482724,2.8984629,39.4911594
2016-04-15 08:00:00,43.2970163,7.7494366,4.6835521,2.656228,58.386233
2016-04-15 09:00:00,63.731883,3.460217,4.73156495,2.5330433,74.45670825
2016-04-15 10:00:00,114.2933096,4.0184431,4.6385466,4.877474,127.8277733
2016-04-15 11:00:00,20.8261661,3.9058807,5.916392,3.53216183,34.18060063
2016-04-15 12:00:00,48.9771008,5.81488338,4.405295,3.1484882,62.34576738
2016-04-15 13:00:00,39.78852519,3.942371,7.239736,3.468512,54.43914419
2016-04-15 14:00:00,9.3720778,3.584401,4.03303809,3.191066,20.18058289
2016-04-15 15:00:00,3.71190127,4.8490642,5.0313077,5.0602938,18.65256697
2016-04-15 16:00:00,6.0186335,3.569039,3.7021021,5.422008,18.7117826
2016-04-15 17:00:00,3.8806761,4.924068,4.007971,3.8461109,16.658826
2016-04-15 18:00:00,5.380949,3.3898531,4.5207018,5.829658,19.1211619
2016-04-15 19:00:00,4.2871963,3.88011839,4.013691,4.5626179,16.74362359
2016-04-15 20:00:00,2.7229257,2.0580287,3.6306122,3.1357493,11.5473159
2016-04-15 21:00:00,55.1529767,5.1141,4.31838486,2.6263606,67.21182216
2016-04-15 22:00:00,9.2008394,7.0093658,6.704651,58.0874263,81.0022825
2016-04-15 23:00:00,4.9632664,2.2076492,4.24851,12.103586,23.5230116
2016-04-16 00:00:00,2.735684,3.26623966,2.7631836,5.1624574,13.92756466
2016-04-16 01:00:00,3.4670282,2.2593702,3.4093996,3.20033497,12.33613297
2016-04-16 02:00:00,3.5914114,3.8941952,3.40899078,5.330227,16.22482438
2016-04-16 03:00:00,3.63117378,2.47459176,3.61522545,9.5521696,19.27316059
2016-04-16 04:00:00,4.703865,4.942105,7.8483223,7.6706637,25.164956
2016-04-16 05:00:00,7.31856,2.9995119,5.0748581,2.6180393,18.0109693
2016-04-16 06:00:00,28.661405,4.2781123,4.2979443,4.03762887,41.27509047
2016-04-16 07:00:00,3.1507986,3.2743372,3.458186,2.4835214,12.3668432
2016-04-16 08:00:00,4.3783595,2.646868,6.5336231,4.7699148,18.3287654
2016-04-16 09:00:00,2.6965259,4.9240625,2.905179,4.1515069,14.6772743
2016-04-16 10:00:00,2.9945221,9.8145571,5.8173027,3.5478646,22.1742465
2016-04-16 11:00:00,6.749394,6.1183963,9.820785,4.7780021,27.4665774
2016-04-16 12:00:00,3.8408112,7.3402888,5.2612469,3.33647045,19.77881735
2016-04-16 13:00:00,7.1613766,4.2434202,3.1387127,3.994113,18.5376225
2016-04-16 14:00:00,33.7689985,8.16842531,5.1521683,3.14179857,50.23139068
2016-04-16 15:00:00,14.58870101,3.40803333,3.0738629,3.8290682,24.89966544
2016-04-16 16:00:00,13.845787,2.953704,2.7233535,4.315595,23.8384395
2016-04-16 17:00:00,4.8742916,6.700943,4.563881,4.7982192,20.9373348
2016-04-16 18:00:00,2.8510308,3.33669,3.3514371,4.009258,13.5484159
2016-04-16 19:00:00,2.9145504,4.7992137,2.6851367,3.9191263,14.3180271
2016-04-16 20:00:00,36.051183,4.547997,3.4804129,1.8705314,45.9501243
2016-04-16 21:00:00,26.759719,6.013036,5.8336703,3.1370629,41.7434882
2016-04-16 22:00:00,6.8410769,3.6423718,4.5962781,3.3173766,18.3971034
2016-04-16 23:00:00,4.0650551,5.0654265,4.918699,8.9096656,22.9588462
2016-04-17 00:00:00,6.1438559,2.73625181,3.88571253,2.3422908,15.10811104
2016-04-17 01:00:00,10.6354429,6.8630216,5.2274673,4.770463,27.4963948
2016-04-17 02:00:00,2.9762852,9.741631,4.79436135,3.6207109,21.13298845
2016-04-17 03:00:00,5.9122137,8.3988505,3.36988,23.55750555,41.23844975
2016-04-17 04:00:00,3.9688224,4.243177,4.3019885,2.3475914,14.8615793
2016-04-17 05:00:00,5.9158823,4.04911564,3.4260525,21.905367,35.29641744
2016-04-17 06:00:00,18.235448,2.5776296,4.182428,2.693439,27.6889446
2016-04-17 07:00:00,27.2032352,6.23189903,2.6143366,2.3927529,38.44222373
2016-04-17 08:00:00,6.30315,4.867288,3.8000787,6.5920295,21.5625462
2016-04-17 09:00:00,28.030523,9.9518365,2.7256402,5.4308679,46.1388676
2016-04-17 10:00:00,1.432622,3.6903537,7.59237496,5.3358871,18.05123776
2016-04-17 11:00:00,4.64009718,5.643545,2.7957595,5.47902166,18.55842334
2016-04-17 12:00:00,3.3330064,3.575575,4.98858,3.9866186,15.88378
2016-04-17 13:00:00,68.9136683,3.1421617,4.0358593,1.72881581,77.82050511
2016-04-17 14:00:00,5.85237307,3.6333607,3.6083778,3.879138,16.97324957
2016-04-17 15:00:00,4.3633718,6.745504,5.29389249,5.49127088,21.89403917
2016-04-17 16:00:00,4.994114,6.4018283,5.86679,3.4153421,20.6780744
2016-04-17 17:00:00,5.3688827,4.0403548,7.89056679,6.0657654,23.36556969
2016-04-17 18:00:00,3.55276,7.9119525,4.4551317,4.7795023,20.6993465
2016-04-17 19:00:00,3.741433,3.0501274,3.5679227,6.2396077,16.5990908
2016-04-17 20:00:00,5.1204398,4.5701384,4.5874635,4.772257,19.0502987
2016-04-17 21:00:00,3.8858901,3.61014299,3.530955,3.64690379,14.67389188
2016-04-17 22:00:00,4.159946,2.6651805,3.7589478,4.1763218,14.7603961
2016-04-17 23:00:00,4.0199101,3.21145747,3.519875,4.971593,15.72283557
2016-04-18 00:00:00,4.49077665,6.862891,3.1310808,4.228286,18.71303445
2016-04-18 01:00:00,3.981316,3.5016574,5.22195,3.4706314,16.1755548
2016-04-18 02:00:00,2.556777,4.98964142,2.5919377,3.4850413,13.62339742
2016-04-18 03:00:00,4.3330815,5.009225,3.1479026,4.2706801,16.7608892
2016-04-18 04:00:00,5.9900826,4.0941147,4.216247,6.371734,20.6721783
2016-04-18 05:00:00,4.1539919,4.103299,3.334931,6.2104344,17.8026563
2016-04-18 06:00:00,3.47945994,4.605001,4.9912518,4.219289,17.29500174
2016-04-18 07:00:00,3.2593373,5.166256,3.2727631,2.5284956,14.226852
2016-04-18 08:00:00,2.8152344,2.9783084,3.967094,6.4874756,16.2481124
2016-04-18 09:00:00,2.230842,3.0422629,4.2057459,5.5710356,15.0498864
2016-04-18 10:00:00,3.0960064,5.3415936,2.9020739,3.59054,14.9302139
2016-04-18 11:00:00,3.091775,2.3852629,6.311125,5.4659431,17.254106
2016-04-18 12:00:00,4.493268,3.5032359,2.6315756,3.21917156,13.84725106
2016-04-18 13:00:00,2.7254882,4.2125583,3.1405378,4.888086,14.9666703
2016-04-18 14:00:00,3.066083,2.5575487,6.897873,6.402774,18.9242787
2016-04-18 15:00:00,4.489106,3.54600777,3.6169967,1.4759309,13.12804137
2016-04-18 16:00:00,4.19783259,4.646302,7.0259037,5.905863,21.77590129
2016-04-18 17:00:00,2.7924254,6.625306,7.640884,5.610356,22.6689714
2016-04-18 18:00:00,3.573647,3.1429113,4.1018591,3.404478,14.2228954
2016-04-18 19:00:00,3.3547239,3.806987,3.10906334,4.140162,14.41093624
2016-04-18 20:00:00,1.8394937,4.1834714,3.040999,4.6980448,13.7620089
2016-04-18 21:00:00,5.635685,3.053495,4.053067,3.56504379,16.30729079
2016-04-18 22:00:00,3.69831,3.5699233,2.4865626,4.244694,13.9994899
2016-04-18 23:00:00,5.1900512,2.9332409,4.871307,1.5665566,14.5611557
2016-04-19 00:00:00,6.009537,6.0697559,3.9056463,13.3029591,29.2878983
2016-04-19 01:00:00,5.02843594,3.5225663,2.28213921,28.73093492,39.56407637
2016-04-19 02:00:00,3.724029,3.7366641,3.5292546,18.4478213,29.437769
2016-04-19 03:00:00,6.378969,3.2789361,3.6230807,4.56727561,17.84826141
2016-04-19 04:00:00,6.4176544,3.68583,6.2685818,4.0181397,20.3902059
2016-04-19 05:00:00,9.89615006,2.364128,6.349392,30.3455663,48.95523636
2016-04-19 06:00:00,24.950748,5.5815952,8.27397631,3.4772692,42.28358871
2016-04-19 07:00:00,2.33201564,4.404331,3.2882308,2.3414021,12.36597954
2016-04-19 08:00:00,20.5853076,3.7742446,5.6727298,2.2281829,32.2604649
2016-04-19 09:00:00,3.4931221,6.3066159,2.56220985,3.933317,16.29526485
2016-04-19 10:00:00,5.9652517,4.61375724,4.8274237,3.9072845,19.31371714
2016-04-19 11:00:00,10.068671,3.1351041,2.9807633,3.534239,19.7187774
2016-04-19 12:00:00,2.9241243,1.6418045,3.3505296,5.1639253,13.0803837
2016-04-19 13:00:00,4.3515846,2.8604107,4.89537077,6.2252777,18.33264377
2016-04-19 14:00:00,4.4078592,1.5552387,5.46297,6.988191,18.4142589
2016-04-19 15:00:00,4.553222,5.5545148,4.9681779,3.6951957,18.7711104
2016-04-19 16:00:00,4.190475,4.808418,3.674895,3.6827312,16.3565192
2016-04-19 17:00:00,2.371963,4.7790413,1.7507435,3.3035789,12.2053267
2016-04-19 18:00:00,5.1478739,3.790502,4.3669065,4.82052032,18.12580272
2016-04-19 19:00:00,2.27077281,4.75295,3.216853,4.0276,14.26817581
2016-04-19 20:00:00,5.179236,4.6610707,8.684039,3.84993013,22.37427583
2016-04-19 21:00:00,2.26026802,3.763808,4.4244759,3.6346793,14.08323122
2016-04-19 22:00:00,3.5565154,4.6874382,5.2292116,4.7066423,18.1798075
2016-04-19 23:00:00,3.5169132,2.4377909,6.747524,6.5880301,19.2902582
2016-04-20 00:00:00,4.604548,4.6528091,4.5853335,4.01137,17.8540606
2016-04-20 01:00:00,6.4237544,6.065907,4.230034,2.7362343,19.4559297
2016-04-20 02:00:00,4.0975434,2.18500656,5.665659,2.6739115,14.62212046
2016-04-20 03:00:00,3.3561027,3.559597,3.1409714,2.7708224,12.8274935
2016-04-20 04:00:00,3.615638,3.8096639,3.5060064,2.04063,12.9719383
2016-04-20 05:00:00,3.1289242,4.1618837,3.472452,3.1016464,13.8649063
2016-04-20 06:00:00,3.4948469,3.864588,5.679909,3.6633177,16.7026616
2016-04-20 07:00:00,2.6693641,4.0906137,3.232025,5.6255644,15.6175672
2016-04-20 08:00:00,4.1523289,3.1197353,5.0601044,3.56322221,15.89539081
2016-04-20 09:00:00,2.8042608,4.98489961,5.6941712,4.291718,17.77504961
2016-04-20 10:00:00,4.793307,3.7981639,3.0191437,3.7618256,15.3724402
2016-04-20 11:00:00,3.93950811,3.880135,5.962355,7.41219276,21.19419087
2016-04-20 12:00:00,4.040099,4.3828866,4.0671236,4.623829,17.1139382
2016-04-20 13:00:00,4.720232,3.0174519,4.668726,3.3025053,15.7089152
2016-04-20 14:00:00,1.8573021,2.6847803,4.1876541,5.5216344,14.2513709
2016-04-20 15:00:00,1.9089037,4.069038,3.2342949,3.418985,12.6312216
2016-04-20 16:00:00,4.390836,5.9002323,4.53713551,1.9389237,16.76712751
2016-04-20 17:00:00,2.11915421,6.2152749,4.2520821,5.5886355,18.17514671
2016-04-20 18:00:00,3.3666896,4.08566583,4.695811,6.26850005,18.41666648
2016-04-20 19:00:00,5.6050889,3.851717,4.0327344,3.5996526,17.0891929
2016-04-20 20:00:00,3.9375112,3.3696756,4.3905961,3.9951381,15.692921
2016-04-20 21:00:00,3.9852299,5.434722,4.2684795,3.38953798,17.07796938
2016-04-20 22:00:00,2.49341968,6.3828072,3.2198802,2.938487,15.03459408
2016-04-20 23:00:00,4.431592,9.561019,4.984391,5.2443094,24.2213114
2016-04-21 00:00:00,4.9413405,3.5215313,5.3583195,4.9910182,18.8122095
2016-04-21 01:00:00,5.0832544,5.709679,4.8714974,3.086343,18.7507738
2016-04-21 02:00:00,3.970196,3.42276703,11.454231,3.6625737,22.50976773
2016-04-21 03:00:00,5.10460305,4.2341795,2.51247548,25.1287012,36.97995923
2016-04-21 04:00:00,5.7952986,6.1150515,3.4815217,13.5106811,28.9025529
2016-04-21 05:00:00,3.17169211,6.9093752,4.0211491,2.6374423,16.73965871
2016-04-21 06:00:00,3.5413535,3.757481,4.3482502,1.9112186,13.5583033
2016-04-21 07:00:00,5.5371168,5.2535964,3.2905246,5.8996542,19.980892
2016-04-21 08:00:00,3.02540626,3.9243382,8.8095555,3.4546331,19.21393306
2016-04-21 09:00:00,3.6050598,6.361179,6.68642,3.6896148,20.3422736
2016-04-21 10:00:00,6.3001582,5.332647,11.338329,4.5713902,27.5425244
2016-04-21 11:00:00,20.8671706,3.974451,4.7056452,5.6551213,35.2023881
2016-04-21 12:00:00,34.27115761,5.45012,9.52137002,3.4847507,52.72739833
2016-04-21 13:00:00,33.0498819,3.8088538,5.937327,4.69670906,47.49277176
2016-04-21 14:00:00,18.1743303,3.1801349,3.3168462,5.152704,29.8240154
2016-04-21 15:00:00,6.615338,1.9987983,3.886296,4.4125147,16.912947
2016-04-21 16:00:00,2.6571117,5.157891,1.9610546,5.2076166,14.9836739
2016-04-21 17:00:00,2.7472026,3.9543426,3.482167,3.4427348,13.626447
2016-04-21 18:00:00,71.2985,4.0259272,3.453486,3.805633,82.5835462
2016-04-21 19:00:00,52.39172466,2.888486,2.9486613,7.102319,65.33119096
2016-04-21 20:00:00,4.067649,2.2721899,2.9399825,2.6768242,11.9566456
2016-04-21 21:00:00,5.6541194,3.679532,3.29425,6.6366577,19.2645591
2016-04-21 22:00:00,4.346341,6.154606,3.783426,3.821314,18.105687
2016-04-21 23:00:00,3.9990732,3.837552,5.396119,4.298036,17.5307802
2016-04-22 00:00:00,2.89462391,5.593215,5.08105426,3.1070621,16.67595527
2016-04-22 01:00:00,3.237122,7.1909067,8.326206,4.7043626,23.4585973
2016-04-22 02:00:00,3.535598,3.1686711,5.883301,3.0910414,15.6786115
2016-04-22 03:00:00,3.0853443,4.653049,4.7677399,5.3979348,17.904068
2016-04-22 04:00:00,6.28546165,5.4973628,4.3270582,4.018275,20.12815765
2016-04-22 05:00:00,4.436338,4.2546137,5.4531979,5.6258831,19.7700327
2016-04-22 06:00:00,5.0728549,4.7507477,5.229295,3.7978198,18.8507174
2016-04-22 07:00:00,4.1456731,4.245127,7.484642,3.0221391,18.8975812
2016-04-22 08:00:00,4.9880366,5.5048896,5.8813328,5.7855929,22.1598519
2016-04-22 09:00:00,56.6169327,5.161897,4.22869638,3.610658,69.61818408
2016-04-22 10:00:00,9.4529171,3.2446756,3.2576952,3.099817,19.0551049
2016-04-22 11:00:00,15.7544239,2.1919376,4.2266512,5.109918,27.2829307
2016-04-22 12:00:00,4.015865,5.0774191,2.6297129,4.3166735,16.0396705
2016-04-22 13:00:00,40.147493,6.2134139,7.5719,5.1009145,59.0337214
2016-04-22 14:00:00,17.349568,5.0002935,6.6502019,2.74724257,31.74730597
2016-04-22 15:00:00,3.7348944,5.3152615,3.9849409,4.515412,17.5505088
2016-04-22 16:00:00,3.6253614,4.355344,2.5959709,5.7480466,16.3247229
2016-04-22 17:00:00,3.2534765,5.155203,5.057615,4.8241869,18.2904814
2016-04-22 18:00:00,7.268512,4.4124965,4.7172712,7.732878,24.1311577
2016-04-22 19:00:00,10.0536462,4.370032,3.1341145,4.6335816,22.1913743
2016-04-22 20:00:00,4.7813177,4.2817969,6.9812499,3.6730351,19.7173996
2016-04-22 21:00:00,5.6491194,3.00150134,1.96475057,3.9665795,14.58195081
2016-04-22 22:00:00,4.6555178,6.9884756,2.21179,1.9656998,15.8214832
2016-04-22 23:00:00,5.567174,4.037678,5.214899,19.9571391,34.7768901
2016-04-23 00:00:00,4.958614,7.6349008,3.466206,10.1565878,26.2163086
2016-04-23 01:00:00,5.9758691,6.973758,3.282809,2.0896809,18.322117
2016-04-23 02:00:00,2.95876248,6.79424,4.944898,3.6640383,18.36193878
2016-04-23 03:00:00,7.1820506,2.457968,4.79564506,3.428974,17.86463766
2016-04-23 04:00:00,3.161961,4.53248353,3.69672272,3.4210246,14.81219185
2016-04-23 05:00:00,5.4603221,4.078466,2.385577,4.9279425,16.8523076
2016-04-23 06:00:00,4.5636219,4.730112,3.35371289,4.4184159,17.06586269
2016-04-23 07:00:00,5.78797721,3.906226,4.305458,4.5247705,18.52443171
2016-04-23 08:00:00,2.938676,2.800558,2.778201,5.149239,13.666674
2016-04-23 09:00:00,7.331757,3.0166095,2.959558,4.46879,17.7767145
2016-04-23 10:00:00,4.69956793,4.012765,2.4118238,4.1888678,15.31302453
2016-04-23 11:00:00,3.32417359,3.556461,4.6570966,8.8711576,20.40888879
2016-04-23 12:00:00,3.3348528,6.00865,3.0349752,6.261057,18.639535
2016-04-23 13:00:00,3.1123475,4.91951743,4.3422503,3.313635,15.68775023
2016-04-23 14:00:00,2.8190483,4.00137057,5.6454494,4.729744,17.19561227
2016-04-23 15:00:00,6.2310055,3.5128273,4.3352679,5.1544127,19.2335134
2016-04-23 16:00:00,4.0428689,5.1158762,3.5056166,6.1554469,18.8198086
2016-04-23 17:00:00,2.9839287,3.2571977,3.7639896,3.1432541,13.1483701
2016-04-23 18:00:00,3.802138,2.9934442,2.5452225,2.78385,12.1246547
2016-04-23 19:00:00,2.8144343,2.7957368,5.5647334,4.3137969,15.4887014
2016-04-23 20:00:00,5.728699,2.9012133,2.74315392,3.7310835,15.10414972
2016-04-23 21:00:00,4.3282425,4.56072988,2.773707,4.7338104,16.39648978
2016-04-23 22:00:00,4.1447141,3.371075,4.2043809,3.9459021,15.6660721
2016-04-23 23:00:00,7.954279,2.3856022,4.4612153,1.9981087,16.7992052
2016-04-24 00:00:00,5.5605051,3.5680384,3.9326836,4.882338,17.9435651
2016-04-24 01:00:00,2.2057742,5.0180844,5.0143065,4.0226879,16.260853
2016-04-24 02:00:00,3.7444155,4.715188,5.7813566,8.760374,23.0013341
2016-04-24 03:00:00,6.494638,3.287404,2.1461185,4.0894882,16.0176487
2016-04-24 04:00:00,4.8932456,3.80625556,4.326127,3.821736,16.84736416
2016-04-24 05:00:00,3.760019,3.5457058,4.9078856,4.2038355,16.4174459
2016-04-24 06:00:00,4.008703,3.6970608,4.5099399,5.014513,17.2302167
2016-04-24 07:00:00,5.0645945,5.20532,3.1562145,3.4378682,16.8639972
2016-04-24 08:00:00,2.4589848,3.402423,5.038815,3.2020389,14.1022617
2016-04-24 09:00:00,2.2147884,4.4483767,3.5732121,2.8975146,13.1338918
2016-04-24 10:00:00,3.624741,2.801504,2.7750007,3.26902451,12.47027021
2016-04-24 11:00:00,5.2194549,3.5638433,4.011929,3.218937,16.0141642
2016-04-24 12:00:00,3.3896024,3.1264419,2.9013357,3.7756165,13.1929965
2016-04-24 13:00:00,2.927485,6.0857912,2.48583304,2.5848967,14.08400594
2016-04-24 14:00:00,4.9154751,4.0193724,4.841361,2.9857068,16.7619153
2016-04-24 15:00:00,4.476115,5.527481,3.5377623,2.55304777,16.09440607
2016-04-24 16:00:00,5.238791,2.2322119,5.630296,3.87722,16.9785189
2016-04-24 17:00:00,3.457546,5.5212013,3.95939946,6.1387451,19.07689186
2016-04-24 18:00:00,4.0281954,3.3958325,6.314138,2.4200862,16.1582521
2016-04-24 19:00:00,2.295287,2.60512502,2.1540777,2.7701014,9.82459112
2016-04-24 20:00:00,2.689483,4.2769236,3.5318614,5.3692969,15.8675649
2016-04-24 21:00:00,4.7315358,3.5799625,4.8046815,2.8134175,15.9295973
2016-04-24 22:00:00,4.1465871,5.7625875,3.8702562,2.9703375,16.7497683
2016-04-24 23:00:00,4.0998536,4.333082,5.0172525,4.8630563,18.3132444
2016-04-25 00:00:00,2.1656567,4.3023894,8.9621855,2.884394,18.3146256
2016-04-25 01:00:00,2.32857863,6.2463013,9.1676472,4.59337,22.33589713
2016-04-25 02:00:00,11.0103879,5.5631417,4.9764742,44.79667159,66.34667539
2016-04-25 03:00:00,5.9668115,6.825402,3.3726455,30.00445631,46.16931531
2016-04-25 04:00:00,3.3127636,3.51338442,3.2916788,4.1461146,14.26394142
2016-04-25 05:00:00,6.7658967,3.5224208,3.2229827,51.941506,65.4528062
2016-04-25 06:00:00,15.207031,4.2446856,3.345205,5.3044556,28.1013772
2016-04-25 07:00:00,3.18860178,4.99645331,5.1342563,3.4302301,16.74954149
2016-04-25 08:00:00,5.1793874,3.302683,6.2560009,5.225629,19.9637003
2016-04-25 09:00:00,4.943927,3.517007,4.7852486,3.496687,16.7428696
2016-04-25 10:00:00,4.214233,1.16546161,8.55663429,5.0825792,19.0189081
2016-04-25 11:00:00,3.614829,2.4819303,3.2136876,3.9625503,13.2729972
2016-04-25 12:00:00,3.2573604,2.1813057,3.6570016,2.7092362,11.8049039
2016-04-25 13:00:00,3.4226864,4.51963602,4.67533,4.44157257,17.05922499
2016-04-25 14:00:00,5.12476,2.9912318,4.766867,6.135764,19.0186228
2016-04-25 15:00:00,4.07041234,5.150635,8.373865,3.1923281,20.78724044
2016-04-25 16:00:00,2.170173,5.5327588,7.859371,6.5152864,22.0775892
2016-04-25 17:00:00,6.5904082,1.9550101,8.0188732,4.6009648,21.1652563
2016-04-25 18:00:00,5.55648566,3.934326,6.4062289,8.5985324,24.49557296
2016-04-25 19:00:00,4.1387557,3.95648976,4.3615158,2.5161948,14.97295606
2016-04-25 20:00:00,2.6552346,4.2970415,2.8966559,2.8853506,12.7342826
2016-04-25 21:00:00,3.003354,3.1955115,2.7709818,4.325146,13.2949933
2016-04-25 22:00:00,3.2820465,4.3952764,3.7564137,4.8824587,16.3161953
2016-04-25 23:00:00,3.372694,5.2505001,4.871952,2.54700249,16.04214859
2016-04-26 00:00:00,1.6606882,5.923708,5.3064851,4.7662657,17.657147
2016-04-26 01:00:00,5.319982,5.023258,4.085003,4.849437,19.27768
2016-04-26 02:00:00,6.647858,4.0252832,3.0607833,4.428392,18.1623165
2016-04-26 03:00:00,5.064752,4.5035734,4.47006424,4.942908,18.98129764
2016-04-26 04:00:00,4.3543857,3.0170722,6.8832428,5.161083,19.4157837
2016-04-26 05:00:00,3.6832444,4.6786346,9.727348,3.6666837,21.7559107
2016-04-26 06:00:00,5.7464496,4.83808681,4.50759678,4.4336906,19.52582379
2016-04-26 07:00:00,5.17320826,3.025575,4.264824,4.21472642,16.67833368
2016-04-26 08:00:00,2.2411959,3.424834,10.6101609,5.1841495,21.4603403
2016-04-26 09:00:00,5.5829801,2.8373029,5.1006964,3.9039928,17.4249722
2016-04-26 10:00:00,3.280221,2.16416284,8.4532166,4.9936676,18.89126804
2016-04-26 11:00:00,3.0442082,7.127334,3.7056734,3.8099505,17.6871661
2016-04-26 12:00:00,4.217378,11.1059309,3.958432,2.0027218,21.2844627
2016-04-26 13:00:00,2.5731842,6.2103467,3.067753,3.211601,15.0628849
2016-04-26 14:00:00,5.5941986,4.263007,3.5797106,2.2694328,15.706349
2016-04-26 15:00:00,2.6153523,3.1227945,5.8893849,3.3831465,15.0106782
2016-04-26 16:00:00,3.3639371,3.804464,3.2474844,3.1548658,13.5707513
2016-04-26 17:00:00,5.1986074,2.72077911,6.71733,3.0104236,17.64714011
2016-04-26 18:00:00,4.262487,3.74999685,3.7010814,2.1231153,13.83668055
2016-04-26 19:00:00,2.849631,2.0889003,3.6108338,5.65235748,14.20172258
2016-04-26 20:00:00,4.2527334,6.0290729,2.9771474,3.6405417,16.8994954
2016-04-26 21:00:00,2.906679,3.3383403,7.8716965,4.5894813,18.7061971
2016-04-26 22:00:00,4.426942,3.9018961,6.130185,5.504267,19.9632901
2016-04-26 23:00:00,3.671425,5.3619269,10.14981162,3.3980113,22.58117482
2016-04-27 00:00:00,3.7461356,2.9587591,17.1647624,3.099895,26.9695521
2016-04-27 01:00:00,6.5515549,2.7394337,8.378867,5.096385,22.7662406
2016-04-27 02:00:00,6.89557,5.51705,4.1005441,3.9147732,20.4279373
2016-04-27 03:00:00,5.930752,4.669098,3.3381884,3.9010651,17.8391035
2016-04-27 04:00:00,3.7979394,4.37864436,4.5887426,3.7184734,16.48379976
2016-04-27 05:00:00,3.51856121,2.95841,4.0247354,6.32424356,16.82595017
2016-04-27 06:00:00,3.5652489,2.3902987,3.9398976,3.7324568,13.627902
2016-04-27 07:00:00,3.783093,3.768481,3.79086668,4.8484903,16.19093098
2016-04-27 08:00:00,4.0612156,4.8534435,8.2782966,3.8531901,21.0461458
2016-04-27 09:00:00,2.5298531,3.6670837,4.56641654,3.600841,14.36419434
2016-04-27 10:00:00,2.78096431,4.1877468,7.2629737,3.50174982,17.73343463
2016-04-27 11:00:00,4.960551,2.72930972,2.7216965,2.850374,13.26193122
2016-04-27 12:00:00,7.3988076,3.6528508,2.3713107,7.2163323,20.6393014
2016-04-27 13:00:00,6.125201,7.1786117,4.3365176,2.0071645,19.6474948
2016-04-27 14:00:00,2.8090458,3.8913687,7.1506347,2.448286,16.2993352
2016-04-27 15:00:00,4.5638961,4.94188258,4.722716,3.0926522,17.32114688
2016-04-27 16:00:00,5.438246,10.010111,6.863475,7.8538685,30.1657005
2016-04-27 17:00:00,4.3132047,3.0081563,3.0345474,3.4155402,13.7714486
2016-04-27 18:00:00,4.87513566,4.00661002,4.1086443,3.15742,16.14780998
2016-04-27 19:00:00,4.2512245,4.5293374,5.8774797,4.3070924,18.965134
2016-04-27 20:00:00,3.3478901,4.01337115,4.2313566,6.4460556,18.03867345
2016-04-27 21:00:00,2.538615,3.2427807,3.4662327,3.5358876,12.783516
2016-04-27 22:00:00,2.81306688,2.6706837,3.81455,4.584693,13.88299358
2016-04-27 23:00:00,3.9064148,5.328456,9.326705,3.1147751,21.6763509
2016-04-28 00:00:00,4.9040086,3.3766238,5.784775,4.0060712,18.0714786
2016-04-28 01:00:00,5.527396,2.2546693,4.3201693,2.59355877,14.69579337
2016-04-28 02:00:00,4.5525159,4.8986155,4.3867127,4.8767394,18.7145835
2016-04-28 03:00:00,3.0726559,2.5893181,4.3509906,3.200884,13.2138486
2016-04-28 04:00:00,5.3018146,3.4362917,3.74009389,5.2279822,17.70618239
2016-04-28 05:00:00,4.2247131,3.532737,4.3981947,5.2692636,17.4249084
2016-04-28 06:00:00,3.39871407,3.3413077,4.18183,4.2907958,15.21264757
2016-04-28 07:00:00,4.321684,4.5966946,8.891509,3.61149863,21.42138623
2016-04-28 08:00:00,6.569414,4.275038,5.321775,5.1827571,21.3489841
2016-04-28 09:00:00,3.7911296,3.234807,5.534316,4.540454,17.1007066
2016-04-28 10:00:00,5.707577,3.875655,3.372179,3.5809434,16.5363544
2016-04-28 11:00:00,4.0845464,2.392376,3.1194671,5.126827,14.7232165
2016-04-28 12:00:00,3.149557,2.00250145,5.6073529,2.4996547,13.25906605
2016-04-28 13:00:00,2.37057826,7.2803151,2.9036672,6.7688561,19.32341666
2016-04-28 14:00:00,3.0547332,1.3789198,5.499497,4.652508,14.585658
2016-04-28 15:00:00,4.4220897,2.32900631,2.89656212,3.4056662,13.05332433
2016-04-28 16:00:00,5.877947,3.1113446,3.0012399,3.79371,15.7842415
2016-04-28 17:00:00,3.9806367,5.560421,3.79338846,3.4581946,16.79264076
2016-04-28 18:00:00,2.5785127,3.827714,2.780467,2.9929254,12.1796191
2016-04-28 19:00:00,3.7452802,3.14454397,3.1018449,4.4322166,14.42388567
