date,chemical,monitor,reading,wind_direction,wind_speed,cum_sum,anomaly_count,dup_chem,dup_all,square_root,cube
4/26/2016 16:00,AGOC-3A,9,0.175297,27.8,0.5,353.1942156,,,,0.418684846,0.005386708
4/26/2016 17:00,AGOC-3A,9,0.446804,18.8,0.5,353.6410196,,,,0.668433991,0.089197187
4/26/2016 18:00,AGOC-3A,9,0.501186,9.8,0.5,354.1422056,,,,0.707944913,0.125891612
4/26/2016 19:00,AGOC-3A,9,0.170143,103.3666667,0.733333333,354.3123486,,,,0.412483939,0.004925409
4/26/2016 20:00,AGOC-3A,9,0.102958,196.9333333,0.966666667,354.4153066,,,,0.32087069,0.001091391
4/26/2016 21:00,AGOC-3A,9,0.018698,290.5,1.2,354.4340046,,,,0.13674063,6.54E-06
4/26/2016 22:00,AGOC-3A,9,0.083164,295.8666667,1.2,354.5171686,,,,0.288381692,0.000575183
4/26/2016 23:00,AGOC-3A,9,0.379727,301.2333333,1.2,354.8968956,,,,0.616219928,0.054753821
4/27/2016 0:00,AGOC-3A,9,0.216934,306.6,1.2,355.1138296,,,,0.465761742,0.010208992
4/27/2016 1:00,AGOC-3A,9,0.0309684,290.6333333,1.066666667,355.144798,,,,0.175978408,2.97E-05
4/27/2016 2:00,AGOC-3A,9,0.165971,274.6666667,0.933333333,355.310769,,,,0.407395385,0.004571899
4/27/2016 3:00,AGOC-3A,9,0.195907,258.7,0.8,355.506676,,,,0.442613827,0.007518823
4/27/2016 4:00,AGOC-3A,9,0.62696,267.6666667,0.933333333,356.133636,,,,0.791808058,0.246444711
4/27/2016 5:00,AGOC-3A,9,0.155554,276.6333333,1.066666667,356.28919,,,,0.394403347,0.003763947
4/27/2016 6:00,AGOC-3A,9,0.598813,285.6,1.2,356.888003,,,,0.773830085,0.214720574
4/27/2016 7:00,AGOC-3A,9,0.258167,295.4333333,1.2,357.14617,,,,0.508101368,0.017206882
4/27/2016 8:00,AGOC-3A,9,0.651466,305.2666667,1.2,357.797636,,,,0.807134437,0.276487349
4/27/2016 9:00,AGOC-3A,9,0.324453,315.1,1.2,358.122089,,,,0.56960776,0.034155086
4/27/2016 10:00,AGOC-3A,9,0.291884,311.1666667,1.533333333,358.413973,,,,0.540262899,0.024867428
4/27/2016 11:00,AGOC-3A,9,0.257953,307.2333333,1.866666667,358.671926,,,,0.507890736,0.017164128
4/27/2016 12:00,AGOC-3A,9,0.300692,303.3,2.2,358.972618,,,,0.5483539,0.027187271
4/27/2016 13:00,AGOC-3A,9,0.315695,297.4,2.333333333,359.288313,,,,0.561867422,0.031463216
4/27/2016 14:00,AGOC-3A,9,0.06597,291.5,2.466666667,359.354283,,,,0.256846258,0.000287104
4/27/2016 15:00,AGOC-3A,9,0.54533,285.6,2.6,359.899613,,,,0.738464623,0.162172858
4/27/2016 16:00,AGOC-3A,9,0.512243,284.1666667,2.8,360.411856,,,,0.715711534,0.134408922
4/27/2016 17:00,AGOC-3A,9,0.463198,282.7333333,3,360.875054,,,,0.680586512,0.099380237
4/27/2016 18:00,AGOC-3A,9,0.0307494,281.3,3.2,360.9058034,,,,0.175355068,2.91E-05
4/27/2016 19:00,AGOC-3A,9,0.05915,282.3,3.3,360.9649534,,,,0.24320773,0.000206949
4/27/2016 20:00,AGOC-3A,9,0.148021,283.3,3.4,361.1129744,,,,0.384734974,0.003243172
4/27/2016 21:00,AGOC-3A,9,0.376046,284.3,3.5,361.4890204,,,,0.613225896,0.053176888
4/27/2016 22:00,AGOC-3A,9,0.047108,293.6,3.366666667,361.5361284,,,,0.217043774,0.00010454
4/27/2016 23:00,AGOC-3A,9,0.109988,302.9,3.233333333,361.6461164,,,,0.331644388,0.001330564
4/28/2016 0:00,AGOC-3A,9,0.291012,312.2,3.1,361.9371284,,,,0.539455281,0.02464522
4/28/2016 1:00,AGOC-3A,9,0.291657,318.5666667,2.5,362.2287854,,,,0.540052775,0.024809454
4/28/2016 2:00,AGOC-3A,9,0.307896,324.9333333,1.9,362.5366814,,,,0.554883772,0.029188524
4/28/2016 3:00,AGOC-3A,9,0.425328,331.3,1.3,362.9620094,,,,0.652171757,0.076943497
4/28/2016 4:00,AGOC-3A,9,0.179701,320.7333333,1.033333333,363.1417104,,,,0.423911547,0.005802985
4/28/2016 5:00,AGOC-3A,9,0.251362,310.1666667,0.766666667,363.3930724,,,,0.50136015,0.015881769
4/28/2016 6:00,AGOC-3A,9,0.00543407,299.6,0.5,363.3985064,,,,0.073716145,1.60E-07
4/28/2016 7:00,AGOC-3A,9,0.171237,302.2333333,1,363.5697434,,,,0.413807926,0.00502103
4/28/2016 8:00,AGOC-3A,9,0.26737,304.8666667,1.5,363.8371134,,,,0.517078331,0.019113403
4/28/2016 9:00,AGOC-3A,9,0.282889,307.5,2,364.1200024,,,,0.531873105,0.022638528
4/28/2016 10:00,AGOC-3A,9,0.139025,314.7,2.366666667,364.2590274,,,,0.372860564,0.002687068
4/28/2016 11:00,AGOC-3A,9,0.280726,321.9,2.733333333,364.5397534,,,,0.529835824,0.022123198
4/28/2016 12:00,AGOC-3A,9,0.147657,329.1,3.1,364.6874104,,,,0.38426163,0.003219305
4/28/2016 13:00,AGOC-3A,9,0.164282,328.9666667,2.833333333,364.8516924,,,,0.40531716,0.004433737
4/28/2016 14:00,AGOC-3A,9,0.206174,328.8333333,2.566666667,365.0578664,,,,0.454063872,0.008763986
4/28/2016 15:00,AGOC-3A,9,0.0892977,328.7,2.3,365.1471641,,,,0.298827208,0.000712067
4/28/2016 16:00,AGOC-3A,9,0.152377,325.3,2.133333333,365.2995411,,,,0.390354967,0.003538003
4/28/2016 17:00,AGOC-3A,9,0.0252987,321.9,1.966666667,365.3248398,,,,0.159055651,1.62E-05
4/28/2016 18:00,AGOC-3A,9,0.0546837,318.5,1.8,365.3795235,,,,0.233845462,0.000163521
4/28/2016 19:00,AGOC-3A,9,0.1553,320.3,1.9,365.5348235,,,,0.39408121,0.003745539
4/28/2016 20:00,AGOC-3A,9,0.438233,322.1,2,365.9730565,,,,0.661991692,0.084161842
4/28/2016 21:00,AGOC-3A,9,0.310293,323.9,2.1,366.2833495,,,,0.557039496,0.029875552
4/28/2016 22:00,AGOC-3A,9,0.408548,332.4,1.866666667,366.6918975,,,,0.639177597,0.068191347
4/28/2016 23:00,AGOC-3A,9,0.203358,340.9,1.633333333,366.8952555,,,,0.450952326,0.008409764
4/29/2016 0:00,AGOC-3A,9,0.334759,349.4,1.4,367.2300145,,,,0.578583615,0.037514295
4/29/2016 1:00,AGOC-3A,9,0.249341,247.8,1.233333333,367.4793555,,,,0.499340565,0.015501763
4/29/2016 2:00,AGOC-3A,9,0.165784,146.2,1.066666667,367.6451395,,,,0.407165814,0.004556463
4/29/2016 3:00,AGOC-3A,9,0.251472,44.6,0.9,367.8966115,,,,0.50146984,0.015902628
4/29/2016 4:00,AGOC-3A,9,0.334336,149.4333333,0.733333333,368.2309475,,,,0.578217952,0.037372266
4/29/2016 5:00,AGOC-3A,9,0.437612,254.2666667,0.566666667,368.6685595,,,,0.661522486,0.083804563
4/29/2016 6:00,AGOC-3A,9,0.490893,359.1,0.4,369.1594525,,,,0.700637567,0.118293401
4/29/2016 7:00,AGOC-3A,9,0.143211,254.8333333,0.333333333,369.3026635,,,,0.378432292,0.00293717
4/29/2016 8:00,AGOC-3A,9,0.236236,150.5666667,0.266666667,369.5388995,,,,0.486041151,0.013183728
4/29/2016 9:00,AGOC-3A,9,0.447507,46.3,0.2,369.9864065,,,,0.66895964,0.089618877
4/29/2016 10:00,AGOC-3A,9,0.0937815,90.16666667,0.566666667,370.080188,,,,0.306237653,0.000824805
4/29/2016 11:00,AGOC-3A,9,0.122896,134.0333333,0.933333333,370.203084,,,,0.350565258,0.001856151
4/29/2016 12:00,AGOC-3A,9,0.615443,177.9,1.3,370.818527,,,,0.784501753,0.233111398
4/29/2016 13:00,AGOC-3A,9,0.183112,194.8,1.433333333,371.001639,,,,0.42791588,0.006139746
4/29/2016 14:00,AGOC-3A,9,0.271612,211.7,1.566666667,371.273251,,,,0.521164082,0.020037653
4/29/2016 15:00,AGOC-3A,9,0.440992,228.6,1.7,371.714243,,,,0.664072285,0.085761454
4/29/2016 16:00,AGOC-3A,9,0.50598,236.7,1.633333333,372.220223,,,,0.711322712,0.129538854
4/29/2016 17:00,AGOC-3A,9,0.268695,244.8,1.566666667,372.488918,,,,0.518357984,0.019398974
4/29/2016 18:00,AGOC-3A,9,0.100453,252.9,1.5,372.589371,,,,0.316943213,0.001013652
4/29/2016 19:00,AGOC-3A,9,0.16794,259.5,1.633333333,372.757311,,,,0.409804832,0.004736553
4/29/2016 20:00,AGOC-3A,9,0.317745,266.1,1.766666667,373.075056,,,,0.563688744,0.032080134
4/29/2016 21:00,AGOC-3A,9,0.178335,272.7,1.9,373.253391,,,,0.422297289,0.005671654
4/29/2016 22:00,AGOC-3A,9,0.135684,297.2,1.666666667,373.389075,,,,0.368353091,0.002497963
4/29/2016 23:00,AGOC-3A,9,0.254515,321.7,1.433333333,373.64359,,,,0.504494797,0.016486943
4/30/2016 0:00,AGOC-3A,9,0.101377,346.2,1.2,373.744967,,,,0.31839755,0.001041881
4/30/2016 1:00,AGOC-3A,9,0.0723374,254,1.066666667,373.8173044,,,,0.26895613,0.00037852
4/30/2016 2:00,AGOC-3A,9,0.0539873,161.8,0.933333333,373.8712917,,,,0.232351673,0.000157353
4/30/2016 3:00,AGOC-3A,9,0.0930762,69.6,0.8,373.9643679,,,,0.305083923,0.000806336
4/30/2016 4:00,AGOC-3A,9,0.0779522,53.66666667,0.766666667,374.0423201,,,,0.279199212,0.00047368
4/30/2016 5:00,AGOC-3A,9,0.365666,37.73333333,0.733333333,374.4079861,,,,0.604703233,0.048893795
4/30/2016 6:00,AGOC-3A,9,0.128632,21.8,0.7,374.5366181,,,,0.358653036,0.00212837
4/30/2016 7:00,AGOC-3A,9,0.380577,27.3,0.7,374.9171951,,,,0.616909232,0.055122336
4/30/2016 8:00,AGOC-3A,9,0.115341,32.8,0.7,375.0325361,,,,0.339618904,0.001534444
4/30/2016 9:00,AGOC-3A,9,0.0325593,38.3,0.7,375.0650954,,,,0.180441957,3.45E-05
4/30/2016 10:00,AGOC-3A,9,0.183496,142.3333333,0.6,375.2485914,,,,0.428364331,0.006178454
4/30/2016 11:00,AGOC-3A,9,0.201304,246.3666667,0.5,375.4498954,,,,0.448669143,0.008157502
4/30/2016 12:00,AGOC-3A,9,0.0770212,350.4,0.4,375.5269166,,,,0.277526936,0.00045691
4/30/2016 13:00,AGOC-3A,9,0.276149,333.5,0.633333333,375.8030656,,,,0.525498811,0.021058645
4/30/2016 14:00,AGOC-3A,9,0.531202,316.6,0.866666667,376.3342676,,,,0.728836058,0.149892224
4/30/2016 15:00,AGOC-3A,9,0.1667,299.7,1.1,376.5009676,,,,0.408289113,0.004632408
4/30/2016 16:00,AGOC-3A,9,0.0838348,307.9,1.233333333,376.5848024,,,,0.289542398,0.000589214
4/30/2016 17:00,AGOC-3A,9,0.155925,316.1,1.366666667,376.7407274,,,,0.394873397,0.003790943
4/30/2016 18:00,AGOC-3A,9,0.123999,324.3,1.5,376.8647264,,,,0.352134917,0.001906578
4/30/2016 19:00,AGOC-3A,9,0.129626,320.1333333,1.4,376.9943524,,,,0.360036109,0.002178093
4/30/2016 20:00,AGOC-3A,9,0.347838,315.9666667,1.3,377.3421904,,,,0.589777924,0.042085363
4/30/2016 21:00,AGOC-3A,9,0.032244,311.8,1.2,377.3744344,,,,0.179566144,3.35E-05
4/30/2016 22:00,AGOC-3A,9,0.119572,259.8333333,1,377.4940064,,,,0.345791845,0.001709576
4/30/2016 23:00,AGOC-3A,9,0.161348,207.8666667,0.8,377.6553544,,,,0.401681466,0.004200401
8/1/2016 0:00,AGOC-3A,9,0.245296,155.9,0.6,377.9006504,,,,0.495273662,0.014759492
8/1/2016 1:00,AGOC-3A,9,0.269642,103.9333333,0.4,378.1702924,,,,0.519270642,0.019604809
8/1/2016 2:00,AGOC-3A,9,0.416486,51.96666667,0.2,378.5867784,,,,0.645357265,0.072243907
8/1/2016 3:00,AGOC-3A,9,0.317254,0,0,378.9040324,,,,0.563253051,0.031931647
8/1/2016 4:00,AGOC-3A,9,0.0565084,0,0,378.9605408,,,,0.237714955,0.000180443
8/1/2016 5:00,AGOC-3A,9,0.156225,0,0,379.1167658,,,,0.395253083,0.003812867
8/1/2016 6:00,AGOC-3A,9,0.045917,0,0,379.1626828,,,,0.214282524,9.68E-05
8/1/2016 7:00,AGOC-3A,9,0.410722,0,0,379.5734048,,,,0.640875963,0.069285746
8/1/2016 8:00,AGOC-3A,9,0.0467195,0,0,379.6201243,,,,0.216146941,0.000101975
8/1/2016 9:00,AGOC-3A,9,0.209375,0,0,379.8294993,,,,0.45757513,0.009178558
8/1/2016 10:00,AGOC-3A,9,0.0666776,0,0,379.8961769,,,,0.258220061,0.000296442
8/1/2016 11:00,AGOC-3A,9,0.512342,0,0,380.4085189,,,,0.715780693,0.134486867
8/1/2016 12:00,AGOC-3A,9,0.736907,0,0,381.1454259,,,,0.858432874,0.400164028
8/1/2016 13:00,AGOC-3A,9,0.133552,0,0,381.2789779,,,,0.365447671,0.002382052
8/1/2016 14:00,AGOC-3A,9,0.159369,0,0,381.4383469,,,,0.399210471,0.00404773
8/1/2016 15:00,AGOC-3A,9,0.353384,0,0,381.7917309,,,,0.5944611,0.044130683
8/1/2016 16:00,AGOC-3A,9,0.39906,0,0,382.1907909,,,,0.63171196,0.063549859
8/1/2016 17:00,AGOC-3A,9,0.418949,0,0,382.6097399,,,,0.647262698,0.073533201
8/1/2016 18:00,AGOC-3A,9,0.518665,0,0,383.1284049,,,,0.720184004,0.139527826
8/1/2016 19:00,AGOC-3A,9,0.146152,0,0,383.2745569,,,,0.382298313,0.003121866
8/1/2016 20:00,AGOC-3A,9,0.220053,0,0,383.4946099,,,,0.469098071,0.010655697
8/1/2016 21:00,AGOC-3A,9,0.199181,0,0,383.6937909,,,,0.446296986,0.007902122
8/1/2016 22:00,AGOC-3A,9,0.502862,0,0,384.1966529,,,,0.709127633,0.12715881
8/1/2016 23:00,AGOC-3A,9,0.125083,0,0,384.3217359,,,,0.353670751,0.001957018
8/2/2016 0:00,AGOC-3A,9,,0,0,384.3217359,,,,,
8/2/2016 1:00,AGOC-3A,9,0.515281,0,0,384.8370169,,,,0.71783076,0.136814582
8/2/2016 2:00,AGOC-3A,9,0.201905,0,0,385.0389219,,,,0.449338403,0.008230784
8/2/2016 3:00,AGOC-3A,9,0.204384,0,0,385.2433059,,,,0.452088487,0.008537696
8/2/2016 4:00,AGOC-3A,9,0.367072,0,0,385.6103779,,,,0.605864671,0.049459962
8/2/2016 5:00,AGOC-3A,9,0.568293,0,0,386.1786709,,,,0.753852108,0.183534165
8/2/2016 6:00,AGOC-3A,9,0.553128,0,0,386.7317989,,,,0.743725756,0.169229835
8/2/2016 7:00,AGOC-3A,9,0.478063,0,0,387.2098619,,,,0.691421001,0.109258541
8/2/2016 8:00,AGOC-3A,9,0.355818,0,0,387.5656799,,,,0.59650482,0.045048854
8/2/2016 9:00,AGOC-3A,9,0.322823,0,0,387.8885029,,,,0.568175149,0.033642899
8/2/2016 10:00,AGOC-3A,9,0.496836,0,0,388.3853389,,,,0.704865945,0.122641985
8/2/2016 11:00,AGOC-3A,9,0.290282,0,0,388.6756209,,,,0.538778248,0.024460218
8/2/2016 12:00,AGOC-3A,9,0.150312,0,0,388.8259329,,,,0.387700916,0.003396104
8/2/2016 13:00,AGOC-3A,9,0.288507,0,0,389.1144399,,,,0.537128476,0.024014252
8/2/2016 14:00,AGOC-3A,9,0.238914,0,0,389.3533539,,,,0.488788298,0.013637187
8/2/2016 15:00,AGOC-3A,9,0.290554,0,0,389.6439079,,,,0.539030611,0.024529041
8/2/2016 16:00,AGOC-3A,9,0.481399,0,0,390.1253069,,,,0.69382923,0.11156181
8/2/2016 17:00,AGOC-3A,9,0.290638,0,0,390.4159449,,,,0.539108523,0.024550322
8/2/2016 18:00,AGOC-3A,9,0.0903481,0,0,390.506293,,,,0.300579607,0.000737492
8/2/2016 19:00,AGOC-3A,9,0.109633,0,0,390.615926,,,,0.331108743,0.001317722
8/2/2016 20:00,AGOC-3A,9,0.446001,0,0,391.061927,,,,0.667833063,0.088717133
8/2/2016 21:00,AGOC-3A,9,0.0318413,0,0,391.0937683,,,,0.178441307,3.23E-05
8/2/2016 22:00,AGOC-3A,9,0.383727,0,0,391.4774953,,,,0.61945702,0.056502423
8/2/2016 23:00,AGOC-3A,9,0.287277,0,0,391.7647723,,,,0.535982276,0.023708418
8/3/2016 0:00,AGOC-3A,9,0.0849557,0,0,391.849728,,,,0.291471611,0.000613165
8/3/2016 1:00,AGOC-3A,9,0.150802,0,0,392.00053,,,,0.388332332,0.003429425
8/3/2016 2:00,AGOC-3A,9,0.143497,0,0,392.144027,,,,0.378809979,0.002954803
8/3/2016 3:00,AGOC-3A,9,0.202349,0,0,392.346376,,,,0.449832191,0.008285204
8/3/2016 4:00,AGOC-3A,9,0.25407,0,0,392.600446,,,,0.504053569,0.016400616
8/3/2016 5:00,AGOC-3A,9,0.0715864,0,0,392.6720324,,,,0.267556349,0.000366853
8/3/2016 6:00,AGOC-3A,9,0.385742,0,0,393.0577744,,,,0.621081315,0.05739721
8/3/2016 7:00,AGOC-3A,9,0.209742,0,0,393.2675164,,,,0.457975982,0.009226909
8/3/2016 8:00,AGOC-3A,9,0.152187,0,0,393.4197034,,,,0.390111523,0.003524785
8/3/2016 9:00,AGOC-3A,9,0.30376,0,0,393.7234634,,,,0.551144264,0.028027977
8/3/2016 10:00,AGOC-3A,9,0.294316,0,0,394.0177794,,,,0.542508986,0.025494213
8/3/2016 11:00,AGOC-3A,9,0.153745,0,0,394.1715244,,,,0.392103303,0.003634151
8/3/2016 12:00,AGOC-3A,9,0.224055,0,0,394.3955794,,,,0.473344483,0.011247705
8/3/2016 13:00,AGOC-3A,9,0.312472,0,0,394.7080514,,,,0.55899195,0.030509376
8/3/2016 14:00,AGOC-3A,9,4.35791,0,0,399.0659614,,,,2.087560778,82.76272293
8/3/2016 15:00,AGOC-3A,9,0.364556,0,0,399.4305174,,,,0.60378473,0.048449885
8/3/2016 16:00,AGOC-3A,9,0.227259,0,0,399.6577764,,,,0.476716897,0.011737167
8/3/2016 17:00,AGOC-3A,9,0.200023,0,0,399.8577994,,,,0.44723931,0.00800276
8/3/2016 18:00,AGOC-3A,9,0.086415,0,0,399.9442144,,,,0.293964284,0.000645309
8/3/2016 19:00,AGOC-3A,9,0.144707,0,0,400.0889214,,,,0.380403733,0.003030181
8/3/2016 20:00,AGOC-3A,9,0.13318,0,0,400.2221014,,,,0.364938351,0.002362202
8/3/2016 21:00,AGOC-3A,9,0.238306,0,0,400.4604074,,,,0.488165955,0.013533338
8/3/2016 22:00,AGOC-3A,9,0.997502,0,0,401.4579094,,,,0.998750219,0.992524704
8/3/2016 23:00,AGOC-3A,9,1.18594,0,0,402.6438494,,,,1.089008724,1.667969682
8/4/2016 0:00,AGOC-3A,9,,0,0,402.6438494,,,,,
8/4/2016 1:00,AGOC-3A,9,0.303113,0,0,402.9469624,,,,0.550556991,0.027849262
8/4/2016 2:00,AGOC-3A,9,0.461966,0,0,403.4089284,,,,0.679680807,0.098589358
8/4/2016 3:00,AGOC-3A,9,0.580649,0,0,403.9895774,,,,0.762003281,0.195767704
8/4/2016 4:00,AGOC-3A,9,0.555628,0,0,404.5452054,,,,0.745404588,0.171534851
8/4/2016 5:00,AGOC-3A,9,0.139537,0,0,404.6847424,,,,0.373546517,0.002716866
8/4/2016 6:00,AGOC-3A,9,0.19837,0,0,404.8831124,,,,0.445387472,0.00780599
8/4/2016 7:00,AGOC-3A,9,0.219992,0,0,405.1031044,,,,0.469033048,0.010646838
8/4/2016 8:00,AGOC-3A,9,0.334202,0,0,405.4373064,,,,0.578102067,0.037327348
8/4/2016 9:00,AGOC-3A,9,0.0453604,0,0,405.4826668,,,,0.212979811,9.33E-05
8/4/2016 10:00,AGOC-3A,9,0.00486837,0,0,405.4875352,,,,0.069773706,1.15E-07
8/4/2016 11:00,AGOC-3A,9,0.00811754,0,0,405.4956527,,,,0.090097392,5.35E-07
8/4/2016 12:00,AGOC-3A,9,0.360229,0,0,405.8558817,,,,0.600190803,0.046745092
8/4/2016 13:00,AGOC-3A,9,0.225674,0,0,406.0815557,,,,0.475051576,0.011493296
8/4/2016 14:00,AGOC-3A,9,0.493484,0,0,406.5750397,,,,0.702484164,0.120176411
8/4/2016 15:00,AGOC-3A,9,1.82139,0,0,408.3964297,,,,1.349588826,6.04239126
8/4/2016 16:00,AGOC-3A,9,0.120202,0,0,408.5166317,,,,0.346701601,0.001736741
8/4/2016 17:00,AGOC-3A,9,0.138864,112.5,1.3,408.6554957,,,,0.372644603,0.002677744
8/4/2016 18:00,AGOC-3A,9,0.29794,225,2.6,408.9534357,,,,0.545838804,0.02644761
8/4/2016 19:00,AGOC-3A,9,0.552259,226.5666667,2.666666667,409.5056947,,,,0.743141306,0.168433474
8/4/2016 20:00,AGOC-3A,9,0.300344,228.1333333,2.733333333,409.8060387,,,,0.548036495,0.027092987
8/4/2016 21:00,AGOC-3A,9,0.201017,229.7,2.8,410.0070557,,,,0.448349194,0.008122662
8/4/2016 22:00,AGOC-3A,9,0.00878588,230.1666667,2.2,410.0158416,,,,0.093733025,6.78E-07
8/4/2016 23:00,AGOC-3A,9,0.332921,230.6333333,1.6,410.3487626,,,,0.576993068,0.036899763
8/5/2016 0:00,AGOC-3A,9,0.0576363,231.1,1,410.4063989,,,,0.240075613,0.000191465
8/5/2016 1:00,AGOC-3A,9,0.265834,216.4666667,0.933333333,410.6722329,,,,0.515590923,0.018785881
8/5/2016 2:00,AGOC-3A,9,0.152187,201.8333333,0.866666667,410.8244199,,,,0.390111523,0.003524785
8/5/2016 3:00,AGOC-3A,9,0.0699294,187.2,0.8,410.8943493,,,,0.264441676,0.000341963
8/5/2016 4:00,AGOC-3A,9,0.278078,184.3666667,0.833333333,411.1724273,,,,0.527331016,0.021503042
8/5/2016 5:00,AGOC-3A,9,0.206817,181.5333333,0.866666667,411.3792443,,,,0.454771371,0.00884624
8/5/2016 6:00,AGOC-3A,9,0.540083,178.7,0.9,411.9193273,,,,0.734903395,0.15753662
8/5/2016 7:00,AGOC-3A,9,0.372845,177.9333333,0.9,412.2921723,,,,0.61061035,0.051830449
8/5/2016 8:00,AGOC-3A,9,0.638562,177.1666667,0.9,412.9307343,,,,0.799100745,0.260380953
8/5/2016 9:00,AGOC-3A,9,0.0885772,176.4,0.9,413.0193115,,,,0.29761922,0.00069497
8/5/2016 10:00,AGOC-3A,9,0.51019,178,1.2,413.5295015,,,,0.714275857,0.132799312
8/5/2016 11:00,AGOC-3A,9,0.526067,179.6,1.5,414.0555685,,,,0.725304764,0.145587195
8/5/2016 12:00,AGOC-3A,9,0.370413,181.2,1.8,414.4259815,,,,0.608615642,0.050822809
8/5/2016 13:00,AGOC-3A,9,0.21083,186.2,2.033333333,414.6368115,,,,0.459162281,0.009371244
8/5/2016 14:00,AGOC-3A,9,0.25369,191.2,2.266666667,414.8905015,,,,0.503676483,0.016327137
8/5/2016 15:00,AGOC-3A,9,0.4775,196.2,2.5,415.3680015,,,,0.691013748,0.108872984
8/5/2016 16:00,AGOC-3A,9,0.0954868,197.9666667,2.933333333,415.4634883,,,,0.309009385,0.000870623
8/5/2016 17:00,AGOC-3A,9,0.190227,199.7333333,3.366666667,415.6537153,,,,0.436150203,0.006883613
8/5/2016 18:00,AGOC-3A,9,0.0751014,201.5,3.8,415.7288167,,,,0.274046346,0.000423588
8/5/2016 19:00,AGOC-3A,9,0.24734,205.3,3.666666667,415.9761567,,,,0.497332887,0.015131538
8/5/2016 20:00,AGOC-3A,9,0.590287,209.1,3.533333333,416.5664437,,,,0.768301373,0.20567886
8/5/2016 21:00,AGOC-3A,9,1.93696,212.9,3.4,418.5034037,,,,1.391747103,7.267113726
8/5/2016 22:00,AGOC-3A,9,2.86536,208.6666667,3.266666667,421.3687637,,,,1.692737428,23.52543062
8/5/2016 23:00,AGOC-3A,9,2.29152,204.4333333,3.133333333,423.6602837,,,,1.513776734,12.03291797
8/6/2016 0:00,AGOC-3A,9,0.124802,200.2,3,423.7850857,,,,0.353273265,0.001943858
8/6/2016 1:00,AGOC-3A,9,0.0756402,202.3,3.033333333,423.8607259,,,,0.275027635,0.000432771
8/6/2016 2:00,AGOC-3A,9,0.124175,204.4,3.066666667,423.9849009,,,,0.352384733,0.001914708
8/6/2016 3:00,AGOC-3A,9,1.5914,206.5,3.1,425.5763009,,,,1.261507035,4.030306372
8/6/2016 4:00,AGOC-3A,9,7.28232,205.9666667,2.766666667,432.8586209,a,,,2.698577403,386.1973384
8/6/2016 5:00,AGOC-3A,9,5.76778,205.4333333,2.433333333,438.6264009,,,,2.401620286,191.8783876
8/6/2016 6:00,AGOC-3A,9,7.80927,204.9,2.1,446.4356709,a,,,2.794507112,476.245972
8/6/2016 7:00,AGOC-3A,9,4.14655,209.0333333,2.1,450.5822209,,,,2.036307933,71.29527027
8/6/2016 8:00,AGOC-3A,9,0.0750641,213.1666667,2.1,450.657285,,,,0.273978284,0.000422958
8/6/2016 9:00,AGOC-3A,9,0.205302,217.3,2.1,450.862587,,,,0.453102637,0.008653256
8/6/2016 10:00,AGOC-3A,9,0.194132,220.4,1.966666667,451.056719,,,,0.440604131,0.007316298
8/6/2016 11:00,AGOC-3A,9,0.324007,223.5,1.833333333,451.380726,,,,0.569216128,0.034014429
8/6/2016 12:00,AGOC-3A,9,0.0596394,226.6,1.7,451.4403654,,,,0.244211793,0.000212129
8/6/2016 13:00,AGOC-3A,9,0.320045,240.5333333,2.266666667,451.7604104,,,,0.565725198,0.032781826
8/6/2016 14:00,AGOC-3A,9,0.529288,254.4666667,2.833333333,452.2896984,,,,0.727521821,0.148277803
8/6/2016 15:00,AGOC-3A,9,0.278623,268.4,3.4,452.5683214,,,,0.527847516,0.02162972
8/6/2016 16:00,AGOC-3A,9,0.0308689,275.1666667,3.366666667,452.5991903,,,,0.175695475,2.94E-05
8/6/2016 17:00,AGOC-3A,9,0.517473,281.9333333,3.333333333,453.1166633,,,,0.719355962,0.138568043
8/6/2016 18:00,AGOC-3A,9,0.480251,288.7,3.3,453.5969143,,,,0.693001443,0.110765582
8/6/2016 19:00,AGOC-3A,9,0.257618,294.8333333,3.333333333,453.8545323,,,,0.507560834,0.017097343
8/6/2016 20:00,AGOC-3A,9,0.194055,300.9666667,3.366666667,454.0485873,,,,0.440516742,0.007307596
8/6/2016 21:00,AGOC-3A,9,0.0333833,307.1,3.4,454.0819706,,,,0.182710974,3.72E-05
8/6/2016 22:00,AGOC-3A,9,0.0697016,303.22,2.9,454.1516722,,,,0.264010606,0.000338632
8/6/2016 23:00,AGOC-3A,9,0.119755,299.34,2.4,454.2714272,,,,0.346056354,0.001717438
8/7/2016 0:00,AGOC-3A,9,,0,0,454.2714272,,,,,
8/7/2016 1:00,AGOC-3A,9,0.561504,295.46,1.9,454.8329312,,,,0.749335706,0.177034767
8/7/2016 2:00,AGOC-3A,9,0.540278,291.58,1.4,455.3732092,,,,0.735036054,0.15770732
8/7/2016 3:00,AGOC-3A,9,0.405646,287.7,0.9,455.7788552,,,,0.636903446,0.066748513
8/7/2016 4:00,AGOC-3A,9,0.121585,270.4333333,0.7,455.9004402,,,,0.348690407,0.00179738
8/7/2016 5:00,AGOC-3A,9,0.0692086,253.1666667,0.5,455.9696488,,,,0.263075274,0.000331497
8/7/2016 6:00,AGOC-3A,9,0.0303333,235.9,0.3,455.9999821,,,,0.174164577,2.79E-05
